company_name,industry,company_size,annual_revenue,num_employees,lead_source,past_interactions,converted,created_at
Wilson and Sons,logistics,3040,918981337,3830,email,1,1,2024-07-27 10:41:42.143467
Adams LLC,logistics,4684,297441148,3803,cold_call,2,1,2024-12-21 07:40:48.833251
Molina PLC,manufacturing,8732,496921294,9800,trade_show,4,1,2025-02-02 02:35:56.490067
Hernandez-Mercer,technology,9745,353063568,10860,email,2,1,2024-04-20 19:29:47.657721
"Peck, Wiggins and Livingston",technology,8881,321033562,7875,web,0,1,2025-03-05 21:12:36.521593
"Smith, Sutton and Johnson",logistics,1043,672895362,868,email,2,1,2024-12-22 19:12:07.514541
Hammond LLC,manufacturing,9797,776006903,9860,cold_call,3,1,2024-08-08 13:37:01.794546
"Perez, Aguilar and Carter",manufacturing,6814,400028125,4994,trade_show,1,1,2024-05-18 12:26:18.843369
"Wood, Snyder and Robinson",finance,5419,660230876,4958,referral,0,1,2025-02-12 11:59:44.638810
Wheeler-Andrews,finance,6497,662470036,8069,trade_show,4,1,2024-07-10 06:29:31.666624
Friedman Ltd,technology,9502,123605245,7059,web,2,1,2024-08-08 13:15:33.347483
"Allison, Wagner and Small",finance,5105,679738802,6157,referral,0,1,2025-03-10 09:47:08.760923
Kennedy-Jones,manufacturing,6606,800478114,8263,referral,1,1,2025-03-20 08:32:02.793671
Leonard PLC,technology,1227,739963700,1165,trade_show,2,1,2024-09-20 17:35:53.979104
"Campbell, Zimmerman and Phillips",technology,4599,981859663,3839,email,5,1,2024-05-06 08:53:26.051693
Ward PLC,logistics,6359,241799241,4632,trade_show,2,1,2024-03-29 00:06:18.403546
Rodriguez-Martinez,retail,5462,642336922,4347,email,1,1,2024-12-17 01:20:12.122498
Boyer PLC,finance,346,320769315,307,cold_call,0,1,2024-10-22 00:08:32.581032
Williams Inc,manufacturing,983,27776846,914,referral,1,1,2025-01-03 22:41:44.524687
Day-Hobbs,manufacturing,4108,645353810,3444,cold_call,0,1,2024-06-06 06:52:29.854490
"Gonzalez, Perez and Mcclure",logistics,5520,923538452,5541,trade_show,6,1,2024-06-24 15:15:13.611430
Rivera-Ho,manufacturing,5014,983621457,5010,email,1,1,2024-03-29 19:01:46.178419
"Curtis, Johns and Keller",technology,3607,569801100,3525,referral,2,1,2024-04-18 14:22:19.385458
Roth-Perez,technology,1813,78621418,2082,cold_call,2,1,2024-09-09 00:30:36.082547
"Zamora, Beltran and Vargas",retail,5516,592041757,6403,cold_call,3,1,2025-01-26 15:29:10.523820
Cox Inc,logistics,7376,392730603,6690,cold_call,4,1,2024-10-18 09:46:01.777677
"Sullivan, Garrett and Reed",logistics,3353,601525928,3504,web,0,1,2025-01-20 23:51:29.230073
"Campbell, Smith and Ayala",retail,3601,575862102,2617,email,3,1,2024-06-18 03:29:56.344153
Baker-Parker,retail,2689,188373810,2742,referral,3,1,2025-03-05 23:37:56.745305
Gilbert Group,finance,2405,410457809,2792,cold_call,1,1,2024-10-13 09:27:51.320727
Mclean Group,logistics,6802,55929843,6873,referral,0,1,2025-02-04 21:41:42.037823
"Cannon, Nelson and Andrade",technology,7938,332704676,7531,cold_call,3,1,2025-03-14 01:01:36.778207
Hayes-Eaton,logistics,3283,235520642,3753,referral,1,1,2024-09-27 13:38:44.204118
"Aguilar, Brown and Potter",retail,649,889618185,796,cold_call,0,1,2025-01-14 23:21:35.753558
"Crosby, Collins and Nielsen",manufacturing,1261,638528238,1364,referral,6,1,2024-08-20 19:17:18.743084
"Robinson, Conner and Edwards",finance,621,64309645,492,web,5,1,2025-02-28 01:18:49.946819
"Byrd, Deleon and Meyer",logistics,7550,420885232,5668,trade_show,0,1,2024-09-27 11:49:44.152333
Bowman-Diaz,finance,7063,260114535,6367,email,5,1,2024-08-02 05:30:10.299055
Robinson Ltd,finance,4502,749932487,5227,referral,2,1,2024-08-09 23:39:29.785690
Wright Ltd,manufacturing,4299,320395069,4100,referral,2,1,2024-05-13 22:11:00.398585
"Sloan, Goodman and Rhodes",finance,6627,124508862,7835,email,3,1,2024-06-12 04:30:39.444922
Yang-Carpenter,finance,5293,705798824,4889,trade_show,2,1,2025-02-21 15:19:43.101622
Ramirez-Acosta,logistics,2367,560684051,1896,cold_call,1,1,2024-06-17 05:31:14.338576
Nunez-Schroeder,manufacturing,4100,677338798,3937,email,4,1,2025-01-04 08:08:08.697540
Harris Inc,logistics,5682,113501391,7023,cold_call,6,1,2024-12-28 05:53:27.617117
"Morales, Parker and Sims",technology,8513,347507412,6647,referral,2,1,2025-01-02 18:48:22.259815
Griffith-Patel,manufacturing,7027,713925883,6786,trade_show,3,1,2024-03-29 09:30:10.070138
Thompson Inc,manufacturing,8993,482989243,9346,email,1,1,2025-01-04 01:47:21.276840
Ritter-Smith,manufacturing,2132,291419497,2741,referral,4,1,2025-02-14 02:35:29.706429
Brooks-Jones,technology,9648,266393595,9294,web,3,1,2024-10-07 11:29:55.917944
King-Nelson,logistics,2476,322793469,3141,email,2,1,2024-06-29 10:13:32.092740
Lane LLC,technology,3065,460806829,3526,trade_show,1,1,2025-01-05 04:02:34.241060
"Frost, Morgan and Graham",technology,7199,983792419,7621,trade_show,0,1,2024-12-04 23:37:17.636546
"Williams, Walsh and Lopez",finance,30,928054029,25,referral,3,1,2025-01-11 05:04:14.612241
Jones Group,logistics,8086,613403894,8471,web,5,1,2024-07-27 19:50:12.777794
"Case, Travis and Garcia",finance,4186,604704523,2959,referral,2,1,2025-01-01 07:11:35.285081
Adams-Wright,technology,316,613174552,374,cold_call,3,1,2025-02-27 23:38:45.926422
Taylor-Lopez,retail,8090,158684196,6916,cold_call,0,1,2024-12-20 06:07:27.622874
Camacho-Silva,retail,6872,870982476,7506,cold_call,6,1,2024-12-18 19:41:50.904759
Murray Group,logistics,5363,91034607,5546,web,2,1,2024-09-12 20:15:30.963864
Martinez and Sons,technology,297,524063515,294,trade_show,3,1,2025-03-14 12:43:05.142106
Haynes PLC,manufacturing,9553,994022956,9025,cold_call,1,1,2025-03-11 00:33:32.843774
Mclaughlin-Jones,retail,567,55422192,586,trade_show,2,1,2024-12-19 05:59:34.323370
Rose LLC,technology,5994,786157679,7398,trade_show,0,1,2024-10-10 02:27:43.081256
Jenkins-Bell,manufacturing,1495,66940631,1585,cold_call,1,1,2024-12-01 18:03:55.606430
Ross Group,technology,6413,537903192,4947,cold_call,1,1,2024-05-12 09:37:52.599377
"Best, Levine and Jones",finance,4241,750099286,5176,email,5,1,2024-05-14 01:29:28.356250
Obrien-Galvan,technology,81,166627003,76,cold_call,2,1,2024-10-15 13:20:24.997935
Hinton-Leonard,finance,9877,694011122,9234,trade_show,0,1,2024-05-22 18:55:41.616122
Shaw Group,logistics,6921,601047442,5789,email,1,1,2024-04-05 14:58:35.988441
Garcia-Grant,manufacturing,5507,942086378,5925,referral,2,1,2024-10-25 05:31:27.576666
Nguyen PLC,retail,2104,535690947,1489,web,1,1,2025-03-06 02:47:00.822154
Moore-Payne,technology,4859,595565735,3651,email,3,1,2024-08-02 18:05:16.438061
"Lowe, Scott and Paul",technology,9788,307029001,9361,cold_call,2,1,2024-06-02 12:47:16.122663
Francis-Werner,finance,1469,970690102,1778,referral,4,1,2024-04-26 17:40:20.391680
Bryan Group,finance,4097,537495164,3508,email,3,1,2024-04-04 05:50:57.831447
"Martinez, Schmidt and Mendoza",technology,3806,346277828,4009,trade_show,2,1,2025-02-10 12:50:49.540329
Murillo PLC,technology,6771,919253564,6795,trade_show,1,1,2024-09-23 14:09:25.551377
Henry LLC,technology,1235,160413252,938,web,0,1,2024-12-12 23:17:17.305715
"Ward, Forbes and Jones",manufacturing,2443,377566167,3021,trade_show,1,1,2025-03-05 21:54:25.444080
Jensen and Sons,logistics,9270,826170336,11640,cold_call,0,1,2024-05-18 19:13:56.344276
"Hammond, Pham and Espinoza",technology,2020,783218121,2358,referral,0,1,2024-07-07 18:05:00.045284
"Williams, Duncan and Ramirez",manufacturing,6628,531568915,4832,email,2,1,2024-04-03 13:05:37.142401
Landry-Hammond,finance,1361,764043748,1086,cold_call,1,1,2024-07-24 07:41:43.902737
Richardson Inc,retail,1032,761128363,941,email,3,1,2024-05-05 10:05:50.587617
"Martinez, Ramirez and Rosales",manufacturing,9532,18757630,11866,referral,1,1,2024-12-09 19:13:38.346970
Johnston-Jackson,logistics,7998,898916439,10110,referral,1,1,2025-03-23 14:01:56.486241
"Vega, Brooks and Smith",logistics,1391,857926425,1786,referral,1,1,2024-10-28 05:19:10.811004
"Pacheco, Rosales and Lynch",finance,2535,487344603,2656,referral,0,1,2025-03-09 23:17:59.211507
Lewis-Boyd,logistics,9831,882591960,11039,web,3,1,2024-08-09 08:05:09.605742
"Williams, Morales and Powell",technology,9418,812835542,8201,web,1,1,2025-03-20 14:35:18.926458
"Reyes, Taylor and Pratt",technology,4880,559009917,5171,trade_show,2,1,2024-10-27 04:46:05.163093
Bell Group,logistics,471,379283715,499,cold_call,0,1,2025-03-06 16:34:14.757562
Hanson Ltd,technology,3980,393130442,3964,referral,5,1,2024-07-17 19:41:34.377578
Randall-Murray,finance,24,833979458,28,email,6,1,2024-08-13 09:39:52.916967
Boyle-Berry,logistics,2101,466895192,1670,trade_show,3,1,2025-01-27 03:25:12.051390
Ward LLC,logistics,4280,270252678,5012,email,0,1,2024-10-22 10:02:36.433262
Bass-Hernandez,technology,5152,722788718,5593,trade_show,1,1,2024-04-06 16:09:07.239391
Campbell-Clay,finance,7943,388577989,7209,trade_show,1,1,2024-12-18 09:08:14.412820
Mendoza-Jacobson,logistics,3031,953313706,3922,trade_show,2,1,2024-06-29 00:54:29.577520
Vance Inc,retail,1295,957261825,1026,trade_show,3,1,2024-11-09 05:09:24.826168
Hodge Inc,manufacturing,9719,7781356,7647,web,1,1,2024-04-16 13:38:45.722406
Martinez Inc,finance,7250,72286695,9039,trade_show,2,1,2025-01-21 19:57:22.131691
Murphy-Gomez,logistics,7516,895002781,8480,trade_show,4,1,2024-07-30 16:34:45.027932
Harris LLC,finance,1716,353756900,1252,trade_show,0,1,2025-02-14 20:57:00.310212
Martinez-Cochran,manufacturing,6204,38779027,7308,email,2,1,2024-08-01 20:43:34.383729
Murray LLC,retail,8647,160104208,7169,web,1,1,2024-07-10 03:12:23.966190
Flowers Inc,finance,7240,101044055,6167,web,2,1,2024-09-24 10:16:41.672374
Galvan-Jackson,logistics,5710,516693591,5908,cold_call,2,1,2024-06-18 19:16:16.455143
"Pena, Ellison and Giles",technology,7780,610466452,9495,email,3,1,2024-05-10 21:22:55.310098
"Fox, Coleman and Perry",finance,7322,13733512,5522,web,3,1,2024-06-08 02:30:49.260185
Gonzalez Group,finance,2080,199822741,1719,cold_call,1,1,2024-10-11 07:58:07.330003
Carrillo LLC,technology,9685,550691990,7388,referral,0,1,2025-01-17 03:16:23.862241
Barrera Inc,manufacturing,6568,992392645,6651,web,5,1,2025-02-10 05:24:34.385463
Taylor Group,manufacturing,2871,855914698,3691,cold_call,0,1,2025-03-06 18:06:11.111489
Downs-Kane,logistics,3133,127982284,3090,cold_call,0,1,2024-09-02 14:53:13.185588
Martin-Butler,technology,7160,599362950,7082,cold_call,2,1,2025-02-22 07:36:53.741293
Smith Group,technology,5997,391226273,4401,email,2,1,2024-05-19 14:42:39.591422
Miranda-Ramirez,manufacturing,4148,638963228,5299,email,3,1,2024-09-13 03:20:57.970837
"Martin, Velasquez and Martin",technology,841,786662577,675,cold_call,0,1,2024-06-27 18:17:25.229523
Thomas-Schroeder,technology,1296,659819673,1143,cold_call,3,1,2024-08-03 07:51:35.994287
"Mercer, King and Campos",logistics,703,21978426,794,cold_call,3,1,2024-08-16 21:49:42.625585
Jenkins PLC,technology,5983,318610929,6656,cold_call,7,1,2025-02-28 00:53:09.492097
Lee-Thompson,manufacturing,1414,278492537,1696,referral,0,1,2024-07-15 21:19:26.556980
Russell Inc,manufacturing,7801,382110060,7439,referral,2,1,2024-10-28 18:08:38.996939
Morgan-Smith,technology,2256,60150986,2592,cold_call,2,1,2024-11-10 18:42:12.183701
"Fisher, Freeman and Hicks",logistics,1092,441954860,926,web,1,1,2024-08-06 04:11:28.531830
Diaz LLC,technology,7167,165957083,5310,referral,3,1,2024-08-16 14:41:16.753469
Harrison-Wilson,technology,7031,518548344,5482,cold_call,1,1,2024-05-27 10:42:17.423574
Golden-Todd,logistics,1521,684611217,1571,trade_show,1,1,2024-07-27 22:39:37.429316
Lee Ltd,logistics,1784,497334894,1508,referral,1,1,2024-07-27 06:23:07.737220
Mcdonald Ltd,technology,932,883728583,945,web,4,1,2024-08-30 10:35:39.145808
Beck PLC,retail,9097,142785079,9022,trade_show,2,1,2024-12-10 06:51:19.790794
"Yates, Mahoney and Reed",technology,7545,863715144,7615,referral,3,1,2024-09-10 22:19:44.779683
Simmons-Montoya,finance,6022,2350477,6017,email,1,1,2024-03-28 05:20:21.439338
Coleman-Mitchell,retail,1413,561794662,1536,email,2,1,2024-07-08 00:07:44.608242
"Johns, Duffy and Olson",finance,814,9480638,668,email,2,1,2024-07-31 21:36:48.223749
"Richardson, Perez and Perkins",retail,9634,727371893,7235,web,0,1,2024-05-04 13:21:26.798047
"Harper, Austin and Washington",finance,3912,787155944,3533,email,2,1,2025-02-01 05:45:14.145233
Klein-Murray,finance,3706,621983797,3375,trade_show,2,1,2025-03-15 05:49:57.020902
Wright-Anderson,technology,5551,169232866,5870,email,1,1,2024-12-18 07:32:43.747802
"Kim, Ryan and Davis",retail,9448,860409228,10707,cold_call,1,1,2024-04-24 10:57:50.674299
Anderson Ltd,technology,2706,848189679,2957,web,0,1,2024-12-23 09:33:51.864615
Cole LLC,retail,2862,23414292,2946,web,4,1,2024-07-09 19:07:57.594728
"Gates, Wood and Myers",manufacturing,1660,215014756,1290,cold_call,0,1,2024-03-27 19:48:48.912099
"Mack, Durham and Martin",manufacturing,5655,540657700,4312,email,2,1,2024-06-08 06:58:26.918552
Butler-Jones,retail,1311,857106753,1279,cold_call,0,1,2025-01-10 14:07:57.658396
Stone-Bell,retail,8630,626132607,8759,referral,0,1,2024-07-21 10:32:20.686937
"Patrick, Barrett and Walsh",logistics,3216,132742635,3687,email,2,1,2025-03-14 08:45:39.856711
Lowe-Ortiz,technology,6124,835651403,7064,cold_call,2,1,2024-12-19 04:28:40.827386
"Anderson, Young and Kirk",manufacturing,2727,398618194,2499,cold_call,1,1,2024-08-17 00:32:36.212167
"Harris, Smith and Carter",logistics,6963,171332214,8183,cold_call,2,1,2025-03-15 07:25:19.297527
Ward-Wilson,finance,3014,987944426,2435,email,1,1,2025-02-23 07:15:37.613042
"Underwood, Lopez and Adams",manufacturing,3065,745452,2907,referral,5,1,2024-09-06 14:55:14.332787
Duncan PLC,retail,9353,786423487,11986,referral,2,1,2025-03-15 17:49:20.492661
Robinson LLC,retail,4794,855530785,5312,referral,3,1,2024-07-23 20:54:27.479252
Garcia-Sloan,logistics,8293,140219960,10158,cold_call,2,1,2024-12-14 05:11:39.693682
Bush-Barker,finance,7453,631663713,6799,referral,1,1,2024-04-15 03:59:56.297755
"Medina, Hayes and Taylor",logistics,543,693976650,460,cold_call,4,1,2025-03-25 07:22:13.312573
Ramirez and Sons,technology,3654,645353369,3215,cold_call,0,1,2024-10-11 23:39:51.384110
Mendoza-Ellis,logistics,9998,301766930,10685,web,1,1,2025-03-16 20:54:16.218462
Jones Ltd,finance,7260,604597702,7539,trade_show,3,1,2024-08-30 21:26:46.968133
Hudson Ltd,manufacturing,1120,545212642,1238,referral,2,1,2025-02-21 19:41:04.132290
"Green, Hahn and Mitchell",manufacturing,9440,180513406,10379,web,2,1,2024-10-24 05:14:47.922339
"Arnold, Hodge and Ward",logistics,6250,348538725,7025,cold_call,1,1,2024-05-26 15:47:29.511230
Roberts-Mckay,technology,9973,108830330,12775,referral,4,1,2025-03-26 23:37:09.904315
Ward Group,logistics,3967,671502318,3177,web,0,1,2024-11-23 19:05:18.581245
"Marshall, Coleman and Thornton",manufacturing,1875,856271901,1986,email,1,1,2024-09-27 03:21:15.439935
Goodman-Simmons,technology,5871,947861276,6973,email,2,1,2024-07-16 21:22:02.729549
Pugh-Newman,finance,7605,508034802,9720,referral,2,1,2025-03-09 13:45:14.060034
Horton Inc,finance,996,262830686,1292,email,2,1,2025-02-17 15:30:53.372229
Ellis and Sons,retail,933,81491638,1015,email,3,1,2025-02-27 12:52:00.410018
Martinez and Sons,technology,7799,327673511,5510,trade_show,4,1,2024-12-20 22:11:15.818531
Peterson PLC,retail,1875,634739729,2050,trade_show,1,1,2024-04-25 12:39:55.530845
"Crawford, Wall and Gould",logistics,6453,543865516,7675,web,3,1,2024-10-07 23:40:29.808123
Mcintyre-Anderson,finance,9674,653691627,9371,web,2,1,2024-07-10 10:13:49.948754
Brown-Fields,technology,4363,25805177,5410,referral,1,1,2024-06-01 19:39:12.053307
Montgomery-Manning,logistics,8747,687135496,7942,web,0,1,2025-03-12 01:05:10.943390
Flores and Sons,technology,4152,711608593,3503,email,2,1,2024-07-02 00:11:07.391977
Hinton and Sons,technology,9427,339814215,8578,web,1,1,2024-11-09 20:05:23.065239
"Moore, Holmes and Reeves",logistics,353,904358742,446,referral,2,1,2024-12-19 04:36:50.218315
Lester Ltd,retail,1448,667832936,1564,referral,2,1,2024-07-31 02:56:28.630534
"Fletcher, Martinez and Novak",logistics,2503,659192075,2280,cold_call,1,1,2024-10-27 12:57:05.906090
"Morales, Martin and Davis",manufacturing,5153,821041486,5191,cold_call,5,1,2024-03-30 17:41:10.463567
"Morales, Duffy and Gutierrez",technology,537,608047700,434,referral,1,1,2024-10-05 12:32:49.984036
"Mendez, Williamson and Carter",finance,5307,770697799,6682,trade_show,0,1,2024-07-09 18:09:52.798319
"Williams, French and Burke",manufacturing,2400,709526949,2683,referral,3,1,2025-01-21 15:29:29.870483
Graham PLC,retail,2358,802169186,1694,email,3,1,2024-12-10 06:45:35.529081
Sanchez-Jensen,finance,5778,734586043,5234,cold_call,2,1,2024-10-08 02:42:20.138634
"Meyer, Woods and Keith",logistics,5844,935835278,7537,web,3,1,2024-05-27 10:21:07.883042
Jensen Inc,logistics,6734,146320061,5817,web,2,1,2024-10-11 13:41:31.563322
Hinton Inc,finance,9657,62346429,9847,email,0,1,2024-12-26 13:41:09.913229
Colon-Chandler,retail,3126,800147868,2716,cold_call,3,1,2024-07-02 12:44:37.099476
Willis-Carter,manufacturing,4155,817654638,4436,trade_show,2,1,2024-11-04 22:07:15.782345
"Vargas, Anderson and Chambers",finance,1800,893740680,2161,web,2,1,2024-12-23 14:33:29.666744
Ortiz Ltd,logistics,7825,895507294,7700,email,5,1,2024-10-04 15:09:02.210503
Kirby-Mosley,logistics,1649,442089953,2005,email,1,1,2024-05-13 13:31:31.387153
"Cabrera, Roberts and Mccullough",logistics,8503,328230213,10206,email,3,1,2025-03-09 04:58:19.494223
Andrews-Johnson,manufacturing,7528,659475258,9410,referral,1,1,2025-01-04 12:53:16.291837
May-Carr,retail,5159,397290152,4160,email,1,1,2024-10-03 13:36:30.050325
Chavez PLC,retail,4101,572999771,3183,trade_show,4,1,2024-05-29 12:50:41.049079
"Boone, Greene and Henderson",logistics,5591,993857103,4765,web,4,1,2025-02-20 02:36:07.432520
Foster-Brown,logistics,1687,571225410,1653,cold_call,2,1,2024-10-21 22:05:22.133844
"Caldwell, Thomas and Wall",logistics,6369,272073692,4627,cold_call,3,1,2024-07-31 17:08:34.761712
Baxter and Sons,finance,3079,162727733,3326,referral,2,1,2024-07-20 15:06:35.642401
Cardenas-Wyatt,retail,6125,419177262,6456,email,3,1,2025-03-01 19:47:57.035937
Andersen-Williams,logistics,410,377483020,362,web,3,1,2025-01-19 05:11:29.327340
White-Doyle,logistics,7878,746185827,8748,email,1,1,2024-03-28 04:30:46.702369
Hayes-Porter,finance,7131,914730256,8489,referral,2,1,2024-04-22 14:08:04.120423
"Alvarado, Benson and Morris",logistics,9031,232860151,10828,email,2,1,2024-10-23 08:29:08.460973
Guzman Inc,manufacturing,3168,107349190,3210,cold_call,1,1,2025-01-09 22:39:46.799895
Flowers-Dickson,logistics,4989,243704646,3735,web,1,1,2025-01-17 15:23:27.424352
"Moore, Allen and Perez",finance,6486,800562646,7050,trade_show,0,1,2024-12-24 12:37:52.883768
Bradford-Brooks,finance,7130,971218150,8343,email,3,1,2025-02-20 15:56:39.790387
Nelson-Daniel,technology,7403,401381331,6291,email,5,1,2024-11-16 09:51:43.440482
"Valencia, Wells and Villarreal",manufacturing,3671,896051125,4770,web,4,1,2024-06-10 15:41:55.984559
Gentry Group,logistics,1010,12055962,910,trade_show,0,1,2024-05-05 17:04:15.809980
Moore Ltd,technology,2892,539757190,3419,email,3,1,2024-05-26 04:13:39.486188
Todd-Jenkins,manufacturing,4810,506489201,5550,trade_show,4,1,2024-12-16 16:29:39.903195
"Howell, Deleon and Burnett",manufacturing,8225,894086007,7430,web,0,1,2025-02-24 13:04:20.880723
Campbell LLC,technology,3722,221705747,3552,email,3,1,2024-12-10 03:06:09.094429
Beasley and Sons,logistics,4632,956798660,5635,email,2,1,2024-11-26 10:41:34.664945
Williams PLC,finance,9064,781890581,6597,trade_show,1,1,2024-11-16 10:41:46.626686
Garza-Rivera,manufacturing,1000,831801702,1134,trade_show,2,1,2025-02-06 17:00:41.458263
"Steele, Potter and Kelly",manufacturing,9671,772493011,8542,trade_show,0,1,2024-08-08 15:38:04.571995
"Bennett, Hernandez and Manning",retail,9467,703472782,8014,email,4,1,2024-04-02 10:34:08.345339
